source	target	weight
islam	muhammed	6.832890
islam	müslüman	6.832890
muhammed	müslüman	6.832890
başladı	kariyerine	6.832890
başladı	kulübünde	6.832890
başladı	kulüplerinde	6.832890
başladı	profesyonel	6.832890
kariyerine	kulübünde	6.832890
kariyerine	kulüplerinde	6.832890
kariyerine	profesyonel	6.832890
kulübünde	kulüplerinde	6.832890
kulübünde	profesyonel	6.832890
kulüplerinde	profesyonel	6.832890
afrika	amerika	6.832890
afrika	ispanyol	6.832890
afrika	meksika	6.832890
afrika	vize	6.832890
amerika	ispanyol	6.832890
amerika	meksika	6.832890
amerika	vize	6.832890
ispanyol	meksika	6.832890
ispanyol	vize	6.832890
meksika	vize	6.832890
anlamlara	anlamına	6.832890
anlamlara	gelebilir	6.832890
anlamlara	gelir	6.832890
anlamlara	kelime	6.832890
anlamına	gelebilir	6.832890
anlamına	gelir	6.832890
anlamına	kelime	6.832890
gelebilir	gelir	6.832890
gelebilir	kelime	6.832890
gelir	kelime	6.832890
bankası	dolar	6.832890
bankası	ekonomik	6.832890
bankası	milyon	6.832890
bankası	para	6.832890
dolar	ekonomik	6.832890
dolar	milyon	6.832890
dolar	para	6.832890
ekonomik	milyon	6.832890
ekonomik	para	6.832890
milyon	para	6.832890
futbolcu	futbolcudur	6.832890
futbolcu	görev	6.832890
futbolcu	millî	6.832890
futbolcu	pozisyonunda	6.832890
futbolcudur	görev	6.832890
futbolcudur	millî	6.832890
futbolcudur	pozisyonunda	6.832890
görev	millî	6.832890
görev	pozisyonunda	6.832890
millî	pozisyonunda	6.832890
din	dini	6.832890
din	hristiyan	6.832890
din	mesih	6.832890
din	tanrı	6.832890
dini	hristiyan	6.832890
dini	mesih	6.832890
dini	tanrı	6.832890
hristiyan	mesih	6.832890
hristiyan	tanrı	6.832890
mesih	tanrı	6.832890
cinsel	erkek	6.832890
cinsel	eşcinsel	6.832890
cinsel	kadın	6.832890
cinsel	kadınların	6.832890
erkek	eşcinsel	6.832890
erkek	kadın	6.832890
erkek	kadınların	6.832890
eşcinsel	kadın	6.832890
eşcinsel	kadınların	6.832890
kadın	kadınların	6.832890
adı	geçmektedir	6.832890
adı	kayıtlarında	6.832890
adı	köyün	6.832890
adı	yılı	6.832890
geçmektedir	kayıtlarında	6.832890
geçmektedir	köyün	6.832890
geçmektedir	yılı	6.832890
kayıtlarında	köyün	6.832890
kayıtlarında	yılı	6.832890
köyün	yılı	6.832890
2008	la	6.832890
2008	le	6.832890
2008	of	6.832890
2008	the	6.832890
la	le	6.832890
la	of	6.832890
la	the	6.832890
le	of	6.832890
le	the	6.832890
of	the	6.832890
covıd	nedeniyle	6.832890
covıd	yaşında	6.832890
covıd	öldü	5.832890
covıd	ölmüştür	6.832890
nedeniyle	yaşında	6.832890
nedeniyle	öldü	5.832890
nedeniyle	ölmüştür	6.832890
yaşında	öldü	5.832890
yaşında	ölmüştür	6.832890
öldü	ölmüştür	5.832890
bosna	bulgar	6.832890
bosna	imparatorluğu	5.832890
bosna	makedonya	6.832890
bosna	osmanlı	6.832890
bulgar	imparatorluğu	5.832890
bulgar	makedonya	6.832890
bulgar	osmanlı	6.832890
imparatorluğu	makedonya	5.832890
imparatorluğu	osmanlı	5.832890
makedonya	osmanlı	6.832890
heykel	heykeli	6.832890
heykel	müze	6.832890
heykel	müzesi	6.832890
heykel	sanat	5.832890
heykeli	müze	6.832890
heykeli	müzesi	6.832890
heykeli	sanat	5.832890
müze	müzesi	6.832890
müze	sanat	5.832890
müzesi	sanat	5.832890
bağlı	begonia	4.832890
bağlı	bitki	4.832890
bağlı	cinsine	4.832890
begonia	bitki	6.832890
begonia	cinsine	5.832890
begonia	türüdür	5.247928
bitki	cinsine	5.832890
bitki	türüdür	5.247928
cinsine	türüdür	5.247928
hayır	hiçbir	6.832890
hayır	kimse	6.832890
hayır	yok	6.832890
hayır	şey	6.832890
hiçbir	kimse	6.832890
hiçbir	yok	6.832890
hiçbir	şey	6.832890
kimse	yok	6.832890
kimse	şey	6.832890
yok	şey	6.832890
motor	motoru	6.832890
motor	nissan	6.832890
motor	otomobil	6.832890
motor	yakıt	6.832890
motoru	nissan	6.832890
motoru	otomobil	6.832890
motoru	yakıt	6.832890
nissan	otomobil	6.832890
nissan	yakıt	6.832890
otomobil	yakıt	6.832890
dağı	develi	6.832890
dağı	pınarbaşı	6.832890
dağı	sarız	6.832890
dağı	tomarza	6.832890
develi	pınarbaşı	6.832890
develi	sarız	6.832890
develi	tomarza	6.832890
pınarbaşı	sarız	6.832890
pınarbaşı	tomarza	6.832890
sarız	tomarza	6.832890
madalya	nda	5.832890
madalya	olimpiyat	6.832890
madalya	olimpiyatları	6.832890
madalya	yaz	6.832890
nda	olimpiyat	5.832890
nda	olimpiyatları	5.832890
nda	yaz	5.832890
olimpiyat	olimpiyatları	6.832890
olimpiyat	yaz	6.832890
olimpiyatları	yaz	6.832890
10	11	5.832890
10	12	5.832890
10	13	5.832890
10	op	5.832890
11	12	6.832890
11	13	6.832890
11	op	6.832890
12	13	6.832890
12	op	6.832890
13	op	6.832890
japon	japonya	6.832890
japon	nın	6.832890
japon	prefektörlüğünde	6.832890
japon	tokyo	6.832890
japonya	nın	6.832890
japonya	prefektörlüğünde	6.832890
japonya	tokyo	6.832890
nın	prefektörlüğünde	6.832890
nın	tokyo	6.832890
prefektörlüğünde	tokyo	6.832890
buz	iklimi	6.832890
buz	kış	6.832890
buz	soğuk	6.832890
buz	sıcak	6.832890
iklimi	kış	6.832890
iklimi	soğuk	6.832890
iklimi	sıcak	6.832890
kış	soğuk	6.832890
kış	sıcak	6.832890
soğuk	sıcak	6.832890
demiryolu	istasyon	6.832890
demiryolu	istasyonu	6.832890
demiryolu	istasyonun	6.832890
demiryolu	tren	6.832890
istasyon	istasyonu	6.832890
istasyon	istasyonun	6.832890
istasyon	tren	6.832890
istasyonu	istasyonun	6.832890
istasyonu	tren	6.832890
istasyonun	tren	6.832890
imzaladı	oldu	6.832890
imzaladı	sözleşme	6.832890
imzaladı	transfer	6.832890
imzaladı	yıllık	6.832890
oldu	sözleşme	6.832890
oldu	transfer	6.832890
oldu	yıllık	6.832890
sözleşme	transfer	6.832890
sözleşme	yıllık	6.832890
transfer	yıllık	6.832890
yüzyıl	yüzyıla	6.832890
yüzyıl	yüzyılda	6.832890
yüzyıl	yüzyılın	6.832890
yüzyıl	yıl	5.832890
yüzyıla	yüzyılda	6.832890
yüzyıla	yüzyılın	6.832890
yüzyıla	yıl	5.832890
yüzyılda	yüzyılın	6.832890
yüzyılda	yıl	5.832890
yüzyılın	yıl	5.832890
cm	kg	6.832890
cm	kiloda	6.832890
cm	metre	6.832890
cm	uzunluğunda	6.832890
kg	kiloda	6.832890
kg	metre	6.832890
kg	uzunluğunda	6.832890
kiloda	metre	6.832890
kiloda	uzunluğunda	6.832890
metre	uzunluğunda	6.832890
göl	gölü	6.832890
göl	nehir	6.832890
göl	nehri	6.832890
göl	nehrin	6.832890
gölü	nehir	6.832890
gölü	nehri	6.832890
gölü	nehrin	6.832890
nehir	nehri	6.832890
nehir	nehrin	6.832890
nehri	nehrin	6.832890
deniz	donanması	6.832890
deniz	gemi	6.832890
deniz	gemiler	6.832890
deniz	gemisi	6.832890
donanması	gemi	6.832890
donanması	gemiler	6.832890
donanması	gemisi	6.832890
gemi	gemiler	6.832890
gemi	gemisi	6.832890
gemiler	gemisi	6.832890
bulunmaktadır	kapı	6.832890
bulunmaktadır	oda	6.832890
bulunmaktadır	odası	6.832890
bulunmaktadır	suite	6.832890
kapı	oda	6.832890
kapı	odası	6.832890
kapı	suite	6.832890
oda	odası	6.832890
oda	suite	6.832890
odası	suite	6.832890
bizans	imparatoru	5.832890
bizans	kadar	5.832890
bizans	krallığı	4.832890
bizans	kralı	4.832890
imparatoru	kadar	5.832890
imparatoru	krallığı	4.832890
imparatoru	kralı	4.832890
kadar	krallığı	5.832890
kadar	kralı	5.832890
krallığı	kralı	5.832890
nintendo	oyun	6.832890
nintendo	oyunu	6.832890
nintendo	oyunun	6.832890
nintendo	playstation	6.832890
oyun	oyunu	6.832890
oyun	oyunun	6.832890
oyun	playstation	6.832890
oyunu	oyunun	6.832890
oyunu	playstation	6.832890
oyunun	playstation	6.832890
amerikalı	müzisyen	5.832890
amerikalı	oyuncu	5.832890
amerikalı	yazarı	5.832890
amerikalı	şarkıcı	5.832890
müzisyen	oyuncu	6.832890
müzisyen	yazarı	6.832890
müzisyen	şarkıcı	6.832890
oyuncu	yazarı	6.832890
oyuncu	şarkıcı	6.832890
yazarı	şarkıcı	6.832890
evcil	koyun	6.832890
evcil	köpekler	6.832890
evcil	köpeği	6.832890
evcil	tarım	6.832890
koyun	köpekler	6.832890
koyun	köpeği	6.832890
koyun	tarım	6.832890
köpekler	köpeği	6.832890
köpekler	tarım	6.832890
köpeği	tarım	6.832890
gogh	resim	6.832890
gogh	sanat	5.832890
gogh	van	6.832890
gogh	çizim	6.832890
resim	sanat	5.832890
resim	van	6.832890
resim	çizim	6.832890
sanat	van	5.832890
sanat	çizim	5.832890
van	çizim	6.832890
ayaklanma	ayaklanması	6.832890
ayaklanma	isyanı	6.832890
ayaklanma	karşı	5.832890
ayaklanma	kınadı	6.832890
ayaklanması	isyanı	6.832890
ayaklanması	karşı	5.832890
ayaklanması	kınadı	6.832890
isyanı	karşı	5.832890
isyanı	kınadı	6.832890
karşı	kınadı	5.832890
dumbledore	eder	6.832890
dumbledore	için	5.832890
dumbledore	onu	5.832890
dumbledore	sonra	6.832890
eder	için	5.832890
eder	onu	5.832890
eder	sonra	6.832890
için	onu	4.832890
için	sonra	5.832890
onu	sonra	5.832890
basketbol	ligi	5.832890
basketbol	takımı	6.832890
basketbol	türkiye	4.832890
basketbol	voleybol	6.832890
ligi	takımı	5.832890
ligi	türkiye	3.832890
ligi	voleybol	5.832890
takımı	türkiye	4.832890
takımı	voleybol	6.832890
türkiye	voleybol	4.832890
126	127	6.832890
126	246	6.832890
126	70	6.832890
126	74	6.832890
127	246	6.832890
127	70	6.832890
127	74	6.832890
246	70	6.832890
246	74	6.832890
70	74	6.832890
new	press	6.832890
new	princeton	6.832890
new	university	6.832890
new	york	6.832890
press	princeton	6.832890
press	university	6.832890
press	york	6.832890
princeton	university	6.832890
princeton	york	6.832890
university	york	6.832890
siyonist	yahudi	6.832890
siyonist	yahudiler	6.832890
siyonist	yahudilere	6.832890
siyonist	yahudilerin	6.832890
yahudi	yahudiler	6.832890
yahudi	yahudilere	6.832890
yahudi	yahudilerin	6.832890
yahudiler	yahudilere	6.832890
yahudiler	yahudilerin	6.832890
yahudilere	yahudilerin	6.832890
10	16	4.832890
10	lg	5.832890
10	thinq	5.832890
10	tl	5.832890
16	lg	5.832890
16	thinq	5.832890
16	tl	5.832890
lg	thinq	6.832890
lg	tl	6.832890
thinq	tl	6.832890
dahestanı	etap	6.832890
dahestanı	klasmanı	6.832890
dahestanı	ms	6.832890
dahestanı	puan	6.832890
etap	klasmanı	6.832890
etap	ms	6.832890
etap	puan	6.832890
klasmanı	ms	6.832890
klasmanı	puan	6.832890
ms	puan	6.832890
15	16	5.832890
15	17	6.832890
15	18	6.832890
15	19	6.832890
16	17	5.832890
16	18	5.832890
16	19	5.832890
17	18	6.832890
17	19	6.832890
18	19	6.832890
baraj	barajı	6.832890
baraj	hidroelektrik	6.832890
baraj	su	6.832890
baraj	suyu	6.832890
barajı	hidroelektrik	6.832890
barajı	su	6.832890
barajı	suyu	6.832890
hidroelektrik	su	6.832890
hidroelektrik	suyu	6.832890
su	suyu	6.832890
choi	hyun	6.832890
choi	jin	6.832890
choi	kim	6.832890
choi	lee	6.832890
hyun	jin	6.832890
hyun	kim	6.832890
hyun	lee	6.832890
jin	kim	6.832890
jin	lee	6.832890
kim	lee	6.832890
bira	içki	6.832890
bira	üzüm	6.832890
bira	şarabı	6.832890
bira	şarap	6.832890
içki	üzüm	6.832890
içki	şarabı	6.832890
içki	şarap	6.832890
üzüm	şarabı	6.832890
üzüm	şarap	6.832890
şarabı	şarap	6.832890
kırmızı	mavi	6.832890
kırmızı	rengi	6.832890
kırmızı	renk	6.832890
kırmızı	siyah	6.832890
mavi	rengi	6.832890
mavi	renk	6.832890
mavi	siyah	6.832890
rengi	renk	6.832890
rengi	siyah	6.832890
renk	siyah	6.832890
asur	kral	6.832890
asur	krallığı	5.832890
asur	kralı	5.832890
asur	ııı	6.832890
kral	krallığı	5.832890
kral	kralı	5.832890
kral	ııı	6.832890
krallığı	ııı	5.832890
kralı	ııı	5.832890
bootp	extensions	6.832890
bootp	rfc	6.832890
bootp	siemens	6.832890
bootp	ısbn	6.832890
extensions	rfc	6.832890
extensions	siemens	6.832890
extensions	ısbn	6.832890
rfc	siemens	6.832890
rfc	ısbn	6.832890
siemens	ısbn	6.832890
eurovision	nda	5.832890
eurovision	temsil	6.832890
eurovision	yarışması	6.832890
eurovision	şarkı	5.832890
nda	temsil	5.832890
nda	yarışması	5.832890
nda	şarkı	4.832890
temsil	yarışması	6.832890
temsil	şarkı	5.832890
yarışması	şarkı	5.832890
doctor	doktor	6.832890
doctor	dr	6.832890
doctor	prof	6.832890
doctor	who	6.832890
doktor	dr	6.832890
doktor	prof	6.832890
doktor	who	6.832890
dr	prof	6.832890
dr	who	6.832890
prof	who	6.832890
bitti	sırada	6.832890
bitti	sıraya	6.832890
bitti	tamamladı	6.832890
bitti	yükseldi	6.832890
sırada	sıraya	6.832890
sırada	tamamladı	6.832890
sırada	yükseldi	6.832890
sıraya	tamamladı	6.832890
sıraya	yükseldi	6.832890
tamamladı	yükseldi	6.832890
bizans	imparatorluğu	4.832890
bizans	roma	5.832890
bizans	romalılar	5.832890
imparatorluğu	imparatoru	4.832890
imparatorluğu	roma	5.832890
imparatorluğu	romalılar	5.832890
imparatoru	roma	5.832890
imparatoru	romalılar	5.832890
roma	romalılar	6.832890
mi	musun	6.832890
mi	mı	6.832890
mi	ne	6.832890
mi	sen	6.832890
musun	mı	6.832890
musun	ne	6.832890
musun	sen	6.832890
mı	ne	6.832890
mı	sen	6.832890
ne	sen	6.832890
kuş	kuşlar	6.832890
kuş	kuşların	6.832890
kuş	türü	6.832890
kuş	vahşi	6.832890
kuşlar	kuşların	6.832890
kuşlar	türü	6.832890
kuşlar	vahşi	6.832890
kuşların	türü	6.832890
kuşların	vahşi	6.832890
türü	vahşi	6.832890
2013	ayrıldı	6.832890
2013	emekli	6.832890
2013	görevinden	6.832890
2013	istifa	6.832890
ayrıldı	emekli	6.832890
ayrıldı	görevinden	6.832890
ayrıldı	istifa	6.832890
emekli	görevinden	6.832890
emekli	istifa	6.832890
görevinden	istifa	6.832890
izzet	lütfi	6.832890
izzet	siyasetçi	5.832890
izzet	siyasetçidir	6.832890
izzet	türk	5.247928
lütfi	siyasetçi	5.832890
lütfi	siyasetçidir	6.832890
lütfi	türk	5.247928
siyasetçi	siyasetçidir	5.832890
siyasetçi	türk	4.247928
siyasetçidir	türk	5.247928
ada	adadır	6.832890
ada	adaları	6.832890
ada	adalarında	6.832890
ada	adası	6.832890
adadır	adaları	6.832890
adadır	adalarında	6.832890
adadır	adası	6.832890
adaları	adalarında	6.832890
adaları	adası	6.832890
adalarında	adası	6.832890
000	asker	6.832890
000	kişi	6.832890
000	yaralandı	6.832890
000	öldü	5.832890
asker	kişi	6.832890
asker	yaralandı	6.832890
asker	öldü	5.832890
kişi	yaralandı	6.832890
kişi	öldü	5.832890
yaralandı	öldü	5.832890
abv	cardhu	6.832890
abv	festival	6.832890
abv	festivali	6.832890
abv	yıl	5.832890
cardhu	festival	6.832890
cardhu	festivali	6.832890
cardhu	yıl	5.832890
festival	festivali	6.832890
festival	yıl	5.832890
festivali	yıl	5.832890
ağaç	ağaçlar	6.832890
ağaç	meşe	6.832890
ağaç	orman	6.832890
ağaç	ormanları	6.832890
ağaçlar	meşe	6.832890
ağaçlar	orman	6.832890
ağaçlar	ormanları	6.832890
meşe	orman	6.832890
meşe	ormanları	6.832890
orman	ormanları	6.832890
and	lunatipula	6.832890
and	theischinger	6.832890
and	tipula	6.832890
and	varanus	6.832890
lunatipula	theischinger	6.832890
lunatipula	tipula	6.832890
lunatipula	varanus	6.832890
theischinger	tipula	6.832890
theischinger	varanus	6.832890
tipula	varanus	6.832890
büyük	deprem	6.832890
büyük	hasar	6.832890
büyük	meydana	6.832890
büyük	yangın	6.832890
deprem	hasar	6.832890
deprem	meydana	6.832890
deprem	yangın	6.832890
hasar	meydana	6.832890
hasar	yangın	6.832890
meydana	yangın	6.832890
kardeşi	onu	5.832890
kardeşi	öldürdü	6.832890
kardeşi	öldürülür	6.832890
kardeşi	öldürür	6.832890
onu	öldürdü	5.832890
onu	öldürülür	5.832890
onu	öldürür	5.832890
öldürdü	öldürülür	6.832890
öldürdü	öldürür	6.832890
öldürülür	öldürür	6.832890
marka	sanayi	6.832890
marka	tescillenmiş	6.832890
marka	üretim	6.832890
marka	şirket	6.832890
sanayi	tescillenmiş	6.832890
sanayi	üretim	6.832890
sanayi	şirket	6.832890
tescillenmiş	üretim	6.832890
tescillenmiş	şirket	6.832890
üretim	şirket	6.832890
cenazesi	defnedildi	6.832890
cenazesi	gömüldü	6.832890
cenazesi	mezar	6.832890
cenazesi	mezarlığı	6.832890
defnedildi	gömüldü	6.832890
defnedildi	mezar	6.832890
defnedildi	mezarlığı	6.832890
gömüldü	mezar	6.832890
gömüldü	mezarlığı	6.832890
mezar	mezarlığı	6.832890
com	profili	6.832890
com	sitesi	6.832890
com	twitter	6.832890
com	web	6.832890
profili	sitesi	6.832890
profili	twitter	6.832890
profili	web	6.832890
sitesi	twitter	6.832890
sitesi	web	6.832890
twitter	web	6.832890
cup	kupa	6.832890
cup	kupası	6.832890
cup	ligi	5.832890
cup	şampiyon	6.832890
kupa	kupası	6.832890
kupa	ligi	5.832890
kupa	şampiyon	6.832890
kupası	ligi	5.832890
kupası	şampiyon	6.832890
ligi	şampiyon	5.832890
genel	seçimleri	5.832890
genel	seçimlerinde	5.832890
genel	türkiye	3.832890
milletvekili	seçimleri	5.832890
milletvekili	seçimlerinde	5.832890
milletvekili	türkiye	3.832890
seçimleri	seçimlerinde	6.832890
seçimleri	türkiye	4.832890
seçimlerinde	türkiye	4.832890
bağlı	örümcek	4.832890
cinsine	familyasına	4.832890
cinsine	örümcek	5.832890
familyasına	örümcek	5.832890
türüdür	örümcek	5.247928
güney	ilçesi	6.832890
güney	kore	6.832890
güney	semti	6.832890
güney	çin	6.832890
ilçesi	kore	6.832890
ilçesi	semti	6.832890
ilçesi	çin	6.832890
kore	semti	6.832890
kore	çin	6.832890
semti	çin	6.832890
ayakları	diş	6.832890
ayakları	dişlerin	6.832890
ayakları	kemik	6.832890
ayakları	vücut	6.832890
diş	dişlerin	6.832890
diş	kemik	6.832890
diş	vücut	6.832890
dişlerin	kemik	6.832890
dişlerin	vücut	6.832890
kemik	vücut	6.832890
azerbaycan	cfb	6.832890
azerbaycan	eyaleti	6.832890
azerbaycan	farsça	6.832890
azerbaycan	iran	6.832890
cfb	eyaleti	6.832890
